Date,Close,High,Low,Open,Volume
2025-05-19,795.0,801.4000244140625,792.0999755859375,792.0999755859375,10666184
2025-05-20,785.6500244140625,799.4000244140625,783.7999877929688,798.1500244140625,11324667
2025-05-21,787.0999755859375,791.0,779.0999755859375,787.0,8206040
2025-05-22,785.25,788.2000122070312,780.2999877929688,788.0,7355826
2025-05-23,790.5,794.9500122070312,786.2000122070312,787.9000244140625,5534158
2025-05-26,794.4000244140625,797.5499877929688,789.2000122070312,792.0,4965466
2025-05-27,793.7000122070312,801.3499755859375,790.0499877929688,794.4000244140625,11995043
2025-05-28,796.5499877929688,798.9000244140625,792.6500244140625,794.5,6873519
2025-05-29,797.3499755859375,800.4000244140625,791.3499755859375,799.0,14034127
2025-05-30,812.2999877929688,814.5,792.5999755859375,798.0,22037314
2025-06-02,813.6500244140625,822.5499877929688,809.2000122070312,812.8499755859375,26891575
2025-06-03,809.7999877929688,818.4000244140625,805.1500244140625,816.2000122070312,14247597
2025-06-04,806.5,817.0,805.25,817.0,9607927
2025-06-05,806.0,811.7000122070312,802.8499755859375,808.7000122070312,13595507
2025-06-06,813.0499877929688,816.4500122070312,803.0999755859375,806.6500244140625,17163935
2025-06-09,820.0499877929688,824.5,815.7000122070312,817.4000244140625,12793040
2025-06-10,817.0499877929688,822.0499877929688,814.5999755859375,821.0,6560513
2025-06-11,815.0499877929688,820.5999755859375,813.0499877929688,817.0,7197825
2025-06-12,805.9500122070312,816.5,801.2000122070312,816.0,13448521
2025-06-13,792.3499755859375,796.2999877929688,786.25,786.25,11377117
2025-06-16,792.5,795.4000244140625,786.1500244140625,792.5,8085001
2025-06-17,792.2999877929688,798.8499755859375,790.5499877929688,794.0,7753156
2025-06-18,791.9000244140625,795.5,788.3499755859375,792.5,5710169
2025-06-19,785.0999755859375,793.25,781.7000122070312,792.3499755859375,11824333
2025-06-20,796.1500244140625,799.4500122070312,786.0999755859375,787.5,11367669
2025-06-23,790.2000122070312,794.9500122070312,788.5,790.0,5549253
2025-06-24,795.4000244140625,806.6500244140625,793.6500244140625,799.0,11402190
2025-06-25,800.0499877929688,803.7999877929688,796.0999755859375,799.5,6528324
2025-06-26,797.0499877929688,803.3499755859375,791.4000244140625,802.0,24704402
2025-06-27,805.4000244140625,809.4500122070312,802.6500244140625,805.0,19375990
2025-06-30,820.3499755859375,821.0,807.0499877929688,809.0,19652607
2025-07-01,820.2999877929688,824.9000244140625,813.25,820.0,11456405
2025-07-02,812.9000244140625,824.0499877929688,809.0,821.0,6661200
2025-07-03,807.0999755859375,814.5,805.7999877929688,813.5,7020403
2025-07-04,811.8499755859375,813.8499755859375,804.0999755859375,808.75,4319538
2025-07-07,806.8499755859375,812.6500244140625,805.1500244140625,811.2000122070312,4461783
2025-07-08,812.6500244140625,813.5499877929688,805.3499755859375,807.9000244140625,5935770
2025-07-09,810.9500122070312,812.4500122070312,809.0,810.0,4099112
2025-07-10,808.0,815.5,806.9000244140625,811.2999877929688,12178137
2025-07-11,808.6500244140625,812.5499877929688,804.5499877929688,807.5499877929688,6202372
2025-07-14,808.8499755859375,815.5,808.0,809.7999877929688,6938635
2025-07-15,816.4500122070312,821.0,810.5,811.0,9297645
2025-07-16,831.7000122070312,834.2000122070312,815.2999877929688,816.0,16458920
2025-07-17,829.0,842.5,826.3499755859375,838.4000244140625,23073718
2025-07-18,823.3499755859375,832.6500244140625,820.25,832.0,15387801
2025-07-21,824.2000122070312,827.3499755859375,817.9500122070312,823.0,8852594
2025-07-22,815.0,828.0499877929688,814.0,827.5,7851163
2025-07-23,820.6500244140625,825.2000122070312,811.5,812.5,15470390
2025-07-24,815.7000122070312,821.9500122070312,810.6500244140625,820.0,10118309
2025-07-25,806.5499877929688,819.2000122070312,805.5,815.0,6734439
2025-07-28,797.1500244140625,808.9500122070312,796.0,806.5499877929688,7734158
2025-07-29,799.2000122070312,800.0,793.0999755859375,796.2000122070312,7833759
2025-07-30,801.6500244140625,803.4000244140625,796.2000122070312,798.9500122070312,8743723
2025-07-31,796.5499877929688,803.7999877929688,792.5499877929688,795.0999755859375,11359112
2025-08-01,794.0,801.0,792.0,795.7000122070312,15468391
2025-08-04,795.7000122070312,797.2000122070312,786.5499877929688,794.5,8820724
2025-08-05,800.5999755859375,804.0499877929688,796.2999877929688,798.0,7381537
2025-08-06,805.1500244140625,810.2000122070312,799.0,800.9500122070312,7409396
2025-08-07,805.1500244140625,806.6500244140625,793.4000244140625,801.0999755859375,7091392
2025-08-08,804.2999877929688,807.7999877929688,790.0,805.0,15708181
2025-08-11,823.4500122070312,825.0,808.0,808.0,15236297
2025-08-12,820.5999755859375,825.5,820.0,824.9500122070312,7986728
2025-08-13,821.8499755859375,824.9500122070312,820.6500244140625,822.6500244140625,4447508
2025-08-14,826.5499877929688,828.0,819.0999755859375,822.0,7087573
2025-08-18,827.6500244140625,838.0,825.1500244140625,836.0,6138124
2025-08-19,830.4000244140625,831.0,825.7999877929688,827.5,5076681
2025-08-20,828.9500122070312,831.9000244140625,827.4000244140625,828.7000122070312,4493888
2025-08-21,825.7000122070312,833.25,824.0499877929688,828.9500122070312,4402511
2025-08-22,816.25,826.0,815.7000122070312,824.0,5097647
2025-08-25,816.4500122070312,820.5,814.2000122070312,817.4500122070312,5672898
2025-08-26,807.8499755859375,815.8499755859375,806.75,814.8499755859375,6997817
2025-08-27,807.8499755859375,807.8499755859375,807.8499755859375,807.8499755859375,0
2025-08-28,801.9500122070312,811.0,800.6500244140625,807.25,7898436
2025-08-29,802.5,806.7000122070312,798.5,800.7000122070312,6861440
2025-09-01,806.0499877929688,808.2999877929688,802.6500244140625,803.0999755859375,5619805
2025-09-02,803.9000244140625,810.5,802.6500244140625,806.2999877929688,5075460
2025-09-03,812.1500244140625,813.2999877929688,803.0,804.2999877929688,4261589
2025-09-04,809.4000244140625,816.75,808.0,814.6500244140625,4471950
2025-09-05,806.5999755859375,812.5,803.6500244140625,811.5,5194842
2025-09-08,808.7999877929688,813.8499755859375,806.7999877929688,808.0,4614227
2025-09-09,808.8499755859375,812.3499755859375,805.5999755859375,812.0,4567272
2025-09-10,818.2000122070312,824.5999755859375,810.4000244140625,812.0,7285853
2025-09-11,823.6500244140625,825.7000122070312,819.0,819.0999755859375,7425055
2025-09-12,823.5499877929688,825.7999877929688,819.7999877929688,824.0999755859375,5078018
2025-09-15,824.75,827.7999877929688,821.0999755859375,823.5499877929688,3852494
2025-09-16,831.5499877929688,833.0,821.6500244140625,825.0999755859375,9467531
2025-09-17,857.1500244140625,858.1500244140625,831.0,834.2999877929688,17243938
2025-09-18,854.3499755859375,860.7999877929688,851.0999755859375,858.6500244140625,10400847
2025-09-19,862.3499755859375,864.4500122070312,849.2999877929688,852.0,15206426
